document	label
국가분열을 조종하는 정당 해산은 당연 이정희대선자금회수도 시행하라	0
샤샤샤 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	0
도대체 무슨 말이야? 조선족이야?	0
관심없고 지디의 블랙카드가 아까울뿐이다ㅋ	1
죄가 있는지 없는지는 조사관들이 알아서 하는거고....니들 연예계에 몸담고 있는 애들이 판단할 기다 아니다를 판단할 시기는 지난듯하다. 이번에 한국 연예계 탈세, 마약, 성매매 등등 각종범죄 조사 다 들어갈테니.	0
키아나는 얼마 할인하는지 어케 아는거임??	0
내 사촌동생이 진짜 머리멍청하고 성실한 편인데 공무원 1년 꾸준하게 하니까 바로 붙음 	0
가정 쌤....gif	0
승객 가둬두고 도망친 선장이나 사고 발생 8시간 후에 구명조끼를 입고 있었다는데 왜 구조가 안됐죠? 라는 물은 박그네나 인간 존중 의식이 없고 상황 파악을 못한채 사태를 가볍게 봤다는 점에서는 차이가 없다. 선장이 살인죄라면 박그네도 살인죄다.	0
일단 시장 밀어 버린건 속이다 시원하다 그지 새기들 보상금 한푼이라도 더 쳐 받으려고 쌩 자랄 하는거 꼴배기 싫었는디 ㅋㅋㅋㅋㅋ	1
판사놈아 그냥 한국에서 꺼져주면 안되겠니?	1
북한은 목적을 위해서 수단,방법을 가리지 않으며 정적을 살육하고 주민을 굶겨죽이는,,, 공개처형, 정치범수용소, 남10년,여7년 의무군복무로 청춘말살 하는 등,,, 국가전체가 병영 및 군계급사회로 공포정치로 유지되는,,,,, 연평도포격 직후, 남한에 금강산관광 재개를 요구하는 살인공갈협박 하는 등, 그 야말로 김씨왕조 빨갱이정권이 맞다... 개성공단을 폐쇄하여 포공갈,미사일공갈,핵공갈을 일삼는 김정은일당의 돈줄을 끊어야 한다.	1
UFC도 약물시대 주도산이나 케인 벨라케즈때 엄청났잖아	0
인재를 놓치다. Witch hunt by Bitch~	0
탄핵기각이면 박근혜가 정권을 자동회복하는데, 기무사가 뭘 뺐으려고 쿠데타를 일으키냐?ㅋㅋㅋ	0
변기 뚫어서 기분 개좋음ㅋㅋㅋ	0
신선하지도 않다. 뭔남자를 매일바꿔. ㅋ 헤어질꺼면서	1
해병 661기 입니다. 북괴가 남침해서 총기 지급받게 된다면, 내부 적들의 소굴인 자유 한국당 당사부터 박살내고 친박 의원들 모조리 처리하고, 평양에 가서 김정은이 목아지 따고 죽을 각오 되 있습니다. 대한민국과 문재인 대통령님께 충성합니다.	0
우리대통령님최고다댓글올리는니들은쓰레기다 재인이하는꼴보라	0
더민주가 하위70%만 하자고 한걸 당신네 전대표가 전국민이.하자면서요 그걸 해찬이아저씨가 레이스 받았잖아요 그어면 콜 가야지 이제와서 딴지야	0
대선공약이나 지켜라 한심하군	0
박근혜 대통령은 조금 더 화를 내어야 한다 아직도 부실한 기업이 어딘가에서 무너질 준비를 하고있다 무상급식도 조속히 중단해야 한다 30년이 넘은 학교들이 너무나 많다	0
솔지 솔비 솔빈 솔라 솔찬희 헷갈리네.	0
기더기새키 할일도 드럽게 없나보네 이런게 기사냐	1
대통령님, 이럴 때일수록 일본으로 축구보러 가세요....... 전라디안이 환영할 겁니다.......... 김대중과 똑같이 하시고 북한에 돈을 막 퍼주세요....	0
김정은 이 개돼지년 결국 쌀 돈달란거아냐 돈되는개성공단은고대로두고 이 꿀꿀아 느그아버지어디계시냐.. 아참.. 없지..ㅋ	1
댓글에 민감하신 분입니다. 까딱하면 비상계엄령 선포할지도 모르니 말씀 조심해주시기 바랍니다.	0
대통령 너무 불쌍하다 믿고 데려온애들이 대통령이용쳐먹을줄만 알지 능력은 없어	0
최강욱꼴보니 실형받고 국회의원 자격 상실되겠네	0
탈북민이라도 능력이 되면 돈도 벌고 국회의원 장관 대통령도 되는 나라 개천에서도 용이 나는 이런 나라가 우리가 바라는 진정한 나라가 아닌가? 태구민을 뽑아준 강남구민에게 경의를 표합니다. 잘 하셨습니다.	0
저도 여자이지만 깡마른것보단 살집좀 있고 볼륨감있는 몸매가 더 부럽더라구요ㅠㅠ더 여성스럽고 뭔가 편안함이 있어보인달까~ 유정양 너무 이쁘네요 !^.^	0
수습하지 못하면 약속이 지켜지지 않으면 여기있는 사람들 전부 옷벗어야돼요 박근혜 대통령 세월호 침몰 사건 다음날 진도 체육관 방문해서 세월호 실종자 가족들 정부실무자 사고 대책반들 모아놓고 직접말한 것이다 수습하지 못하면 약속이 지켜지지 않으면 여기있는 사람들 전부 옷벗어야돼요 나만 빼고요???????	0
님 컴렉때문에 그런거아님?? 저는 잘만 받아지던데요	0
니가 먼데? 친척이야? 변호사야? 집구석 개백수가 까지 말라고 하면 까지 말아야해? 좆까는 소리는 여기 말고 느그 동네 반상회가서 - dc App	1
그에대한 대책이 뭐냐고	0
뭔 논리적 오류 병신아	1
이사람 말이 뭐라고 ? 기사화 하는 이유가 뭔지	0
틀녀시대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
교활이는 보기만 해도 꼰대 냄새가 풀풀 나서 대화가 안되겠드라.	1
이윤지 쟤는 말을 저따구로 한데 무슨 아이돌자리야 어이털리네ㅡㅡ	1
정은이 이제 장난도 못치겠네	0
결국 유라씨가 도움을 줬군.	0
ㄷㄷ	0
정배우 << 근황 어떠함	0
장바구니담은거 불러오기를 59초에 누르는거면 그 전에 왼쪽	0
한장면 한장면 모두 좋다. 유백이...담주까지 어찌 기다려.	0
북한 가족들만 보내라.가족들도 이참에 탈북할듯.	0
나영석이 1박2일 나와서 타방송국 가서 하는 스타일은 죄다 똑같음 뭔가 바껴야 할꺼같음	0
그렇게 마음에 안들면 검찰해산하고 종편도 연장 안시키고 그러면 되겠네 당신들 입맛대로 하시면 되겠네 어디든 정부에 호의적이지 않는 언론도 있기 마련이다 모든 국민이 한쪽으로치우칠수 없는거 아닌가	0
왜 정글템은 또 버프시키냐	0
강남 지들 이익볼라구 자한당 뽑았냐?태구민에게 요청해라 ㅋㅋㅋㅋ	0
짱깨색기들 미국의 셰일가스로 러시아와 중동불량국가들이 미국한테 빌빌 기면서 유가 건드리지 말라고 사정하는거 못?f나? 미국한테 야려서 진짜 한순간의 거지국가가 되고 싶나보지? 니들이 아무리 달러를 많이 갖고 있어도 달러는 미국의 화폐다. 절대로 니들은 경제적으로 미국 못이겨 군사력은 뭐.. 말 안해도 알지? 제2의 아편전쟁 터져서 국토분할 되기 싫으면 그만 나대라 남중국해 포기하고... 왜 자꾸 평화를 깨뜨리려 하니? 짱깨야 뒤질라고	1
믿고보는 남궁민!	0
이번 선거에서 국민은 집권당과 정부가 검찰에 끌려 다니는 우유부단함에서 벗어나 강력한 힘으로 돌파해 나아갈 것을 주문한것이다. 국민은 그러한 모습과 거기에 동조한 미통당을 처절하게 단죄한 것이다. 국민의 힘을 얻었으니 국민의 뜻에 따라 강력한 개혁과 드라이브가 이루어져야한다.	1
드라마도 너무 재미있고 현빈 보면서 정말 행복함 그 잘생긴 외모에 연기력까지 겸비한 현빈은 넘사벽 오늘 연기도 정말 미쳤어 내일 제발 해피엔딩으로 마무리 지어주세요	0
김흥국 아직 살아있네 조문도가고 쪽팔려서 길거리 다니겠는가 암튼 다음생에는 바람끼 같은거 하지맙시다	1
망할듯ㅋ	1
무능 무기력 리더심완전무능 신뢰전무,국민의 가슴을 시원하게 하는게 하나도 없다,,그냥 책임회피,국민들은 가슴속에 응어리가 맺혀서 울분을 토하고 있는데,유가족과 실종자가족분들 마음과가슴속을 생각이나 하는지, 횡설수성 우왕좌왕 오락가락,,보여준게 이런것밖엔 없었다,,컨트롤타워가,,안된 무능한것만 보여준 정부,온국민들 가슴은 타들어가고 있다,배가 바닥으로 가라앉기전에 조치를 취했다면 많은 학생들을 살릴수 있었다고본다,한심한정부다,지겹고 리더심없고 무능하고신뢰가 안가는데,4년을 어케,기다리나!!하야나해라!그래야 국민들가슴이 편할것같다	0
사실 이부부 공동대상 기대했는데.암튼 추카합니다.	0
애초에 박성광이 예능나갈려고 신입매니저 무리하게 데리고 나가서 생긴거 아냐방송나와서 이런 얘기 조차가 송이한테는 스트레스다 그만 좀 뽑아먹어라	1
길가다 짱깨어 떠드는 좆선족들 배에 칼침 놔줘라 	1
아우디녀 최근 근황.sax	0
정대협이 잘못인정하고 해체해라	0
사람이 죽어야 무겁게 줄려나? 도주 했음 뺑소니인데처벌이 왜 그따위예요 아오 ㅋㅋ 피해자 분이 강력하게호소 했음 좋겠네요	0
이번 사고를 기회삼아 내가 뽑지않은 대통령에게 흠집내고 싶어하는 사람 상상외로 많은것 같다. 내가 보기에는 저들의 목적은 슬픔을 가장해서 대통령에게 험담하고 정부를 깎아내리려는 수단으로 밖에 여겨지지 않는것 같다. 과연 자기 주변의 사람이 죽어도 17일 동안 슬프다며 정부를 비난할까?	0
인간미가있어서 좋다 스님이 치킨도먹을수있지	0
재근이 ㄹㅇ 면상은 30대 후반일듯 ㅋㅋ	0
종북이 진보로 착각하고 있는 통진당. 이제 해체 됐으니 미션실패. 북한으로 가세요	0
이게최선입니까?	0
닥까끼 마사오하고 뇌물 닥대갈을 하두 우상숭배하니까 그렇지. ㅉㅉ	1
내가 답장을 한 줄 알았는데	0
후장센세 ㅇㅂㄹ	0
푸헬헬	0
김관진 장관 왈 : 선조치 후보고 미국에 전달하라!!	0
저걸 왜좋아하지 했는데	0
청와대 ..국민바라는 일 제처두고 무슨 개혁인가??	0
일개 당 해산으로 끝낼 일이 아니다!!! 정당이 해산될 정도로 부적절한 행동을 한 인원들도 강력히 처벌해라!!!	0
대부분 아시아권 정치가 되게 지져분하고 더럽고	1
더빠져야지 시발 나락즈 나락만들어놓고 그럼 성할줄 알았냐 트타쿠새끼야 39.7 너	1
아이패드는 아이폰용이라 화면위아래 다짤림.. ㄷㄷ 진짜.. 개발자들 나가뒤져라..ㄹㅇ루다가.. 짱깨 양산형도 패드지원다해주는데.. 뻔뻔스럽..	1
권력의 맛을 본 자가 과연 제 무덤을 파려고 할까?	0
?+???+?+?민주 제일 이뻐?+?+?+?+?	0
일본 미시.jpg	0
기집불륜으로 파탄나는 가정조도 허다하다...	1
19)한녀 레전드	0
살빠져도 안 잘생겨지네 ...	1
연예대상 연기대상이다 쌩쇼를 다하더니 이젠 대놓고 결방이라고 배째라 통보네	1
한국 도 중국같이 대한민국, 소수계 홍어족이라는 표현이 맞다, 항상 선동 좌빨 중심에	1
김형인씨 성형수술이후에 인물이 확 살아났네 스티브유인줄ㅎㅎ 남자가 40살 여자가 31살이면 서로 결혼할 시기에 딱 잘 만났네요~~~	0
와 시발난 작년에 30됫는데 좆소에서 나랑 1살위 새끼한테 20대초반 후임갈구는거 마냥 진짜 날 모자른새끼처럼 갈궈서 빡치고 퇴사하고 1년가까이 히키생활중인데 시발 니글보니까 진짜 생각할수록 좆같다빡대가리에 남눈치 존나보고 피해의식쩔고 나이는 똥꾸멍으로 보고 사람들은 첫인상부터 날 만만히보고 쉬펄..친구도 찐따밖에없도 모쏠아다 일게이라서 씹?같노 평생 이렇게 비참하게 살다 뒤지겟다이기	1
우리 한번 생각해보자.. 짐심으로... 왜? 경상도가 정권잡으면 우리가 전쟁 위협에 시달려야하는가?.. 경상도야 대답해봐라... 앙?	0
ㅋㅋㅋㅋ모르가나 무슨 타게임사 간판일러급이네ㅋㅋㅋ	0
웃기고 잣빠지!! YTN 니놈들이 기자냐! 차명진이 이번선거에 영향을 주어도 크게 영향을 주었을가! 너희들이 기자들이면 기사로서 이야기 하라! 차라리 조용히 있는게 낫다! 사전선거함에 일률적인 12%대 더불어민주당 득표율(서울지역) 뭔가 넴세가 나는데 이런기사를! YTN이 북한 중앙방송이냐! 수령도지 께선 이냐?	0
아주 가지가지 한다 이럴거면 온라인수업을 왜하냐? 선생 죽을까봐 ? 아놔	0
오이예~ 전쟁이다 김치년 따무러 가자	1
선동질에 그만큼 속았으면됫지. 남들 시위할때 난 내공부 해서 걱정 없는데. 세계경제가 다 어려운 와중인데. 우리만 어려운줄아나. 어느정권이?永?허구한날 시위나나가고 정권탓만 하다간 평생 그렇게 살거다.	0
대통령 정말 불쌍하다..	0
와 장애인임?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우째사노	1
김대중 노무현도 못한 개혁을 박대통령이 하고 있는데 이번 기회에 아주 대한민국을 새롭게 개조 해버려야 한다 그럴수 있게 박대통령께 힘을 모아 줘야 합니다 박대통령 만 강력한 개혁을 할수 있습니다 왜냐 빗진 측근들도 없고 말많은 가족도 별로 없고 한마디로 누구 눈치 볼일이 없다는 거죠 지금 대한민국 정치인 중에 박대통령님 처럼 눈치 안보고 편하게 정치 할수 있는 사람 있습니까	0
좃 선 아웃	1
이승윤씨 매니저랑 잘되서 좋긴한데.. 솔직히 인상은 별루 호감형이 아님.. 실제 성격은 어떤지 몰겠는데 편견이 생기면 안되지만 울동네 패밀리닥터가 이승윤처럼 생김. 겁나 재수똥덩어리 ㅋㅋㅋ	1
저년 조사해봐야되 빨갱이지 싶다	1
코레일사건 터졌을때 공기업 구조조정한다고 큰소리 치셨는데 이거 감감무소식이네요. 세월호대책도 그리될까 두렵습니다	0
거지주제 훈장은 왜케 주렁주렁	0
자기선거공약 부터 한번 읽어보고 국회의원시절 자신 출석율 부터 확인 하고 남을 평가하시길	0
그거 본 놈들은 눈깔을 파야죠	1
낙마하기를 잘 했지...낙마하니까 바로 조국을 비난하는 작자가 무슨 애국심이 있었겠냐?	0
마. 쫌 아노	0
코중입갤	0
뭐 문제인이 노부모 있다고?????????????나도 노부모 모시는데...............정동영 노인펌하발언 어찌생각하냐?????????????난 꼭지 조는데 ,,,,,,,,,,넌 꼭지 안도냐????????	0
아 그냥 군대나 빨리 가지 왜 안 가는 거야? 하여튼 홍어 빨갱이들이란	1
아줌마들 현빈본다고 시청률 나오니까 이딴 똥드라마가 계속나오는거지ㅋㅋ 안그래요 줌마들?	1
불체자 외노자 난민 : 국가유공자 자국민 불평등 기사 써주시길.	0
할아버지 일제시대 일본은행 총재하던 친일집안이ㅋㅋㅋ 하늘이 웃는다 이넘들아	0
클라이언트 친추창 안보이고 버튼 눌러도 게임 시작 안될때1.컨트롤+알트+딜리트2.작업 관리자3.리그오브레전드 (32비트) 라고 돼있는거 우클릭4.작업종료하면 자동으로 클라이언트 재시작 되면서 해결	0
근데 국방 예산 좀 늘려봐봐...	0
wlrnaufakd1	0
불만많은 홍어들은 뭘 바라는거야? 아니 그럼 쌀 퍼주고 새파란 김정은한테 굽신거리란 소린가? 제발 도발하지 말아달라고?	1
음.. 열애설나고 비는 그렇게 막을내렸지...	1
dafuq389	0
그니까 앞으로는 북한에 투자도 하지 말아야 된다. 뭐하러 북한에 투자해서 회수도 못하고 뺏기냐 말이다. 암튼 햇볕정책이고 나발이고 다 필요없다. 북한것들은 배고프게 놔둬야 된다. 어차피 쳐들어 오지도 못하는것들이 남한에 찝적대봤자 이젠 겁먹을 국민들도 없다. 최신형 무기들로 아예 북한을 섬멸시켜버려야 한다. 북한주민들만 안됐네 ㅜㅜ	0
너나정신차려잘하세요	0
근데 저런것들 보호해줘서 머해냐 사대주의에 쩔어서 나중에는 프랑스국적으로 바꿀께 뻔함	0
홍어말고 가오리라고 해	1
니도 죽고 문통도 죽고...참, 흥남대학살 사건은 뭐지?	0
매국노와 기회주의자의 전형을 보여주는군...지가 구린게 있어서 튀고나서 외국나가서도 한국을 폄하하는 언플하고...	0
사람들이 산채로 가라 앉은지 보름이 넘었다 . 장례중이고. 구조중인 지금 차마시며 아무 연관없는 종교계와 간담 나누며 대안이 어쩌구..한심하다.	0
그래, 이 모든게 정부탓, 대통령탓이지...니들 논리대로라면..선장은 무죄겠네? 이건 모든 국민이 잘못한거다. 자신각자 뒤돌아보며 반성은 안하고 무조건 탓만 하는 OOO들이 있기에 저능과 후진적인 시민의식이 존재하는것이다. 오히려. 정몽준아들 말이 맞을지도 모른다. 미개한 국민들....선동이나 당하는..	0
염병 갈았더니 주네 패스권산 사람도 기분나쁨 겜더해야해서	1
손담비는 기안급 치트키다	0
차라리 준결승이 더 나은듯? 둘다 재미없었는데 이번 스프링이 너무 일방적이었어요..	0
진짜 전쟁나요?? 설마..	0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 함소원 중국인처럼 생김. 	0
으이그!!윤진이 얄미웡..ㅠㅠ	0
동작 하나라도 틀리면 총살한다던데 ㄷ ㄷ ㄷ	0
소잃고 외양간 고치는격이네. 허기사, 안고치는 것보다 낫지만, 책임회피는 하지마라!	0
임대료 전기.가스비 등등 감안하면 적자 아닌가요?	0
종북 우파라 근데 박근혜를 물러내 버리자 화OOO만이 답이다 이OOO 하고 있는데 빨갱이가 아니냐 니들이 그렇게 불리는건 이유가 있는거야 니수준에 딱맞는 말인데 뭐	0
북조선 괴뢰들 겁날듯 ㅎㅎㅎㅎ	1
도대체어떤당국자가 기딴소리하나? 진지하게 대응해야지 아무리 뻥구라라도 우리가 할일 해야지	0
아니 이런 ?析걋별킥沮?배끼지말라고	0
정희장!찌그러져 있거라	0
담당 검사 선배님 많이 힘드시죠? 우병우 그렇지 뭐. 네가 고생이 많다 딱 이 포스.	0
하이픽셀 내가 아는 그 마크서버 맞는거같네되게 큰 회사였구나	0
김종훈은 우리가 주위에서 흔하게 볼 수 있는 찌질한 한국계 미국인이다. 교포라는 말로 포장하지만 사실 전혀 한국과 무관한 미국인이지. 김종훈이 유승준과 다를 게 뭔가? 지가 유리할 때만 한국인이고, 불리해지면 곧바로 미국인으로 돌변하는 박쥐같은 족속....	0
선하신 하나님, 주의나라와 의가 이루어 지리이다. 한국을 지켜주십시오. 바르고 주안에 강건한 주의 총애를 받는 지도자에 기름부어주시며 주님의 인정받는 관료들을 세워주시고 특히 이때에 여러 나라들과의 관계가운데에서 주의 충만한 은총이 있게 하소서. 주 은혜가 내게 족하네. 예수 그리스도 이름으로 기도드립니다. 아멘.	0
푸파 그레이는 이미 작년 11월부터 클론이었음ㅋㅋ	0
접는건 좀 알아서 하면 안되냐? 확마 종이학을 접어뿔라	0
이준기인줄 몰랐..	0
태영호보고 빨갱이라고 시비치는 놈들 빨갱이 사위 노무현은 대한민국 대통령했네요 노무현 명연설 (장인이 빨갱이라고 조강지처 버리라면 나 대통령 안 할랍니다) 멋지잔어 이게 민주주의고 대한민국이다	1
뭐하냐고 묻는 누나 ㅗㅜㅑ..gif	0
메카니즘이 쓰레기가 됐는데 깡수치를 올리고있네..어거지로라도 사용하게 만들고싶다 이건가	1
헌법재판소? 일부인간 수명이다된 인간쓰레기 누구도 존경하지않아..	1
사과 메뉴얼 있음 공개 하세요	0
무찌르자 공산당!!!!	0
국채발행을 단호히 거부하며 정치꾼들이 뒷구녕으로 챙긴 지들 지역구 선심성 예산 다 삭감하고 지역별 각종 박람회 등 야유성 예산삭감 불요불급한 SOC 예산 다 짤라서 재원 마련하고 포퓰리즘으로 공약한 전가구 기준이 아닌 전국민 개개인에게 100만원씩 지급하라.	1
북한이 전쟁 일으키면 미국이 쓸어버리겠지만 그 전에 내가 죽겠지ㅋㅋ 총알받이 되기 싫으니 도망가야겠다	0
그리고 너는 아다일 확률이 높다	1
적을알기전에 자신을 알아야 이기는 쌈인데!	0
북한에선 엘리트급 고위인사였대잖아. 그만큼 방송도 많이 탔고... 왜 돈 많다는 이유만으로 별 트집을 다 잡는지...	0
고닉 재니 개패고 싶으면 개추	1
세상 어디에도 이런 유가족 없다. 이번 사고는 유족들 포함해 우리 국민 모두의 잘못이고, 수준이고, 책임이다. 그 만큼 했으면 넘친다. 어쨋든 자신들과 가족들의 일로 온 국민이 슬퍼하고 엄청난 세금과 국력을 쏟아부었으면 스스로 몸둘바를 모르며 죄송 감사해야지. 정차웅 군 아버지 같이 말이다. 이건 아니다!	0
세월호 유가족도 더 짧은 시간에 많은돈 생겼는데 우리나라는 특정인에겐 가능하다고 봅니다 난 가족도 없는 1인이고 탈북자도 아니고 벌수있는 기회가 있었는데 내가 못한것 같은 생각이 듭니다 부정하게 번것이 아니면 괜찮치 않을까요	0
왜 집유일까 재범에 0.12 이상인데 면허취소인데...집유?참....판사는 무슨 정신일까?	0
내가본 역대 최악의 드라마 티라노의발톱 후속작도 안되는 드라마	1
이제 판사도 AI 로 대체해야된다 입력된 법전과 누적된 판례를 근거로 사심없이 정당한 재판이 이뤄져야한다	0
북한 아재비들 따뜻한 설랑탕에 흰쌀밥 먹고싶지요? 그러면 김정은이 목에 대한민국 깃발 꼽고 철책선 넘어오이소.	0
시집안갈꺼야? 살빼ㅠㅠ 더 예쁠텐데	1
좌편향.......	0
이게 프레스티지지 ㅅㅂ	1
와 어그로 너무 잘끄는듯ㅋㅋㅋㅋ 페북가서 페이지 만들어서 따봉충 되시는 게 적격인듯 이정도면 천직이시네	0
박그네 지지율 한방에 올릴 수 있는 묘수가 있지.. ㅋㅋㅋㅋㅋㅋ 이명박 구속시키고 비리 탈탈 털면 지지율 80% 치고 올라간다..	0
이런놈이 무슨 기사거리라고... 그리고 이놈은 무슨 닭대가리인가? 한심한놈!	1
결국 트럼프가 핵실험, 탄도발사 이거 막았잖아 ---> 이거 부정할거냐 ??	0
유감스럽고 안타깝다 할게 아니라 박통의 사과 형시과 내용에 부족한점이 무엇이었나 자성을 해야 하는것 아닌가?	0
문스타엑스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
이번 투표율 70대 중후반 나올듯...	0
난 우산관리 잘해서 도둑맞으면 빡침	0
바람피는여자도있지만 더많은남자들이 이법을폐지한거지~역시 우리나라는 아직까지도 여자가불리한건 사실이다~언제나 성차별없이 수펑이될런지~예전보다는좋아졌지만 아직까지도 잔재되어있다	0
추진력 하나는 이명박한테 배워야할듯..	0
대천사끼면 얼마나 난사를 하길래 반토막 그이상을 내버리지...?	0
마지막에 남규리가 했던 again 해서 always 할 수도 있다는 말이.. 꼭 이루어졌으면 해요. 팬도 아니였는데, 셋이 함께 있는 모습에 눈물이 났어요.	0
김정은의 노예들...	0
미친기자새끼야 글 내려라ㅡㅡ	1
거품 개오진다 진짜 . 조금 떨어졌는데 호들갑떠는 자극적 기사쳐찍어내는 기레기들이 문제 ㅋㅋ 4-5억 더 떨어져라~~~~	1
부럽네요. 나도 불과 한달전까진 허니문베이비를 꿈꿨는데 이제 다 부질없네요. 당연히 순결할거라 믿었고 그래서 첫날밤까지 기다려준건데 배신감만 듭니다. 첫날밤 와이프가 피를 안흘렸어요. 처가집식구들이 일부러 절 속였단 생각에 화도나고 어제 처가집가기로 했는데 안간다고 했더니 혼자 울고 갔다와서 지금까지 한마디도 안해요. 이혼하고 싶네요	0
이번만큼 통합당이 무능한걸 처음봤다.특히 황교안 대표 - 수틀리면 어린애 같이 뛰쳐 나가고 삭발하며 단식하고 국민이 탄핵한 박근혜를 껴안고코로나의 원흉이라는 신천지를 제대로 대처하지 못하고 참 나열하니 이런 무능한 대표가 있었나 싶다.이참에 박근혜랑 같이 당을 만들어 통합당을 떠나는게 맞을것 같다. 그동안 통합당을 지지한게 부끄러워진다. 그리고 통합당 머저리들아. 민주당이 잘 못하면 공부를 해서 대안을 갖고 싸워야지 맨날 반대만 하냐?이번에도 정신차리지 않으면 경상도도 통합당 버릴걸~~	1
우리는 항상 전시사항 아니었나? 전쟁이 끝난게 아니라 대치중이니깐. 근데 주변에 보면 너무 아닐한것도 문제다 우린 항상 전쟁에 대비해야한다..	0
이러니 어떻게 믿음을 줄 수 있나...'유감스럽고 안타깝다니' 이런 인식 가지고 백날 개혁해봤자 소용없다...제대로 할려면 사람을 바꿔야돼... 60년 지니고 온 생각, 사고방식이 하루아침에 어떻게 바뀌나?사람을 바꿔야지	0
동성애자들 죽이고 싶으면 추천.TXT	0
감지기 측정기 차이 단어로도 나오는데 빠가인거신가	1
기사를 중립적으로써라 이자식아  죽은사람 또 짓밟으냐?문제인 정부가 잘하고있다고 부축이냐? 너타위 색끼가 기잦를 하고있으니.나란사람도 댓글을 쓰게된다	1
남자 페미가 없긴 왜 없어 성추행 사고 터지는 새끼들 1번이 늙따리 남 페미들인데 - dc App	1
애초에 불장난이 쓰레기곡이자나	1
이걸 우리가 알아야함??? 지들만의 리그네 마치 ㅎㅈㅍ 대선 후보마냥	0
판사야 닥치고 니가싼똥 치우고 내려와라 넌 판사하면 안되것다	0
미개하기는 대선나온놈들도 미개하기 짝이없다우 왜냐구 저 잡 놈 들은 나라 가 망하게 생겼는데 대통령 자리놓고 쌈질만하고있으니 한심스럽소 저기 대선나온놈들 한자리 모였을때 정은이가 한방먹여주시면 감사함니다	0
자이라 상향좀...촉수 딜이라도 좀 올려주던지 ai를 수정해주던지..	0
야리둡 똘똘해 ㅋㅋㅋㅋㅋ	0
남말하고자빠??네 욕나오는데 당신같은사람될까봐 참는다	0
국민들한테 미개하다면서 개 무시하고 정부가 잘 못된 것 행여나 말하면 쌍욕치면서 선동이니, 북한추종이니 우겨대는게 새누리당인데. 그짓거리가 공산당이랑 다른게 뭔데?	0
내이상형인데 와꾸 어때?...gif.	0
라이키ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
김남준 김석진 민윤기 정호석 박지민 김태형 전정국 BTS 보라해	0
안내견 출입이 안되는곳이 세상에 있다는게 말이 되나?시각장애인도 무엇이든 할수 있는 세상이어야 한다이제 대한민국도 그렇게 바뀌어가리라 믿는다	1
완전 코메디를 하는그만 아니 선생만 코로나 조심하면 애둘은 즉어도 좋다는거냐 어이없는 섬 원승이들	0
일본 개씹호감이면 개추	0
강연료가 얼마인지 밝혀주세요	0
재밋군...	0
방탄보단 별로던데	1
1234 소원 비는 시 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
실패한야붕이 로또샀다...	0
야붕이들아 너네 고추사진이라도 달려줘라	0
아쉽 한창 2000년대초까치 내 이상형이자 팬이었었는데 그뒤로 안보이시더니 이렇게 나탄ㆍ시는군요	0
참 재미없어 안본다	1
조ㅈ만아	1
이즈는 버프해줄만하지; 도벽사라지고 승률 떡락해서 급하게 버프시켜줬는데 이제 정복자 원거리 너프 시켰으니 또 좆됐자너 ㅋㅋ 보상패치라고 생각해야지그리고 타 라인에 비해 원딜캐릭이 많이 적어서.. 다양성이 적어지면 쉽게 고이니까 원딜은 좀 빠른 패치가 필요하다 생각	1
육중환이 최고 였어요. !! 순수한 모습에 웃음이 절로 났고. 꿀잼이였음	0
짓중권은 완전 수구가 되어 버렸네 . ...달 밝은 밤에 지 그림자 보고 짖어대는 Q없는 개처럼 .지금 본인과 싸움에 .영혼을 잃어가고 있다..	1
 반응 보니 역시 평균학력 인서울 평균와꾸 임시완이 맞는듯	0
야갤은 왜 서연고 아니면 무시당하냐 ㄹㅇ;;	0
먼데	0
난 핵만들꼬야~! 칠태ㅐ면쳐봐쳐봐~~메롱 ㅋ	1
근혜씨는 말만 내뱉으면 욕을 몇사발씩 듣네....본인도 말이 통하쥐않으니 답답한건 알겠쥐.뭐~~나라꼬라쥐가 엉망인것도 설마 모르겠남...다알껴!!!...그러면 사방에 싸질러논 쥐떵 좀 치구시쥐...떵 냄새가 진동하는게 안느껴지나???그 떵이 누구 떵잉겨???...된장...뭐라혀도 스마트폰도 안보나벼...에휴..지긋지긋하네!!!	0
진중권 윤석열 최강 나라지킴이-대통령해라	0
이런 시국에도 아팟가격 급등할거라는 일부 기자와 정신승리 투자자들은 어떤 사람들인가?	0
고주원 커플방송 늘려주세요ㅠㅠ 너무 짧아요...	0
우리 애들 원정출산 한것이 현명한 선택이었다는 느낌을 받은 최악의 사건...	0
영구와 땡칠이ㅋㅋㅋ	0
